Player,Tm,PTS,Points_Running_Avg,player_points_line,Date
Trae Young,ATL,30,28.2,30.5,12/20/23
Trae Young,ATL,30,28.269,27.5,12/22/23
Trae Young,ATL,30,28.333,30.5,12/23/23
Trae Young,ATL,21,28.071,28.5,12/26/23
Trae Young,ATL,24,27.931,28.5,12/29/23
Trae Young,ATL,40,28.333,28.5,12/31/23
Trae Young,ATL,24,28.194,27.5,1/3/24
Trae Young,ATL,13,27.719,28.5,1/5/24
Trae Young,ATL,31,27.818,25.5,1/7/24
Trae Young,ATL,28,27.824,27.5,1/10/24
Trae Young,ATL,13,27.4,28.5,1/12/24
Trae Young,ATL,21,27.222,29.5,1/13/24
Trae Young,ATL,36,27.459,29.5,1/15/24
Trae Young,ATL,18,27.211,27.5,1/17/24
Trae Young,ATL,30,26.975,25.5,1/26/24
Trae Young,ATL,30,27.049,25.5,1/28/24
Dejounte Murray,ATL,21,20,18.5,12/20/23
Dejounte Murray,ATL,24,20.143,18.5,12/22/23
Dejounte Murray,ATL,26,20.345,19.5,12/23/23
Dejounte Murray,ATL,18,20.161,20.5,12/29/23
Dejounte Murray,ATL,32,20.531,21.5,12/31/23
Dejounte Murray,ATL,22,20.576,19.5,1/3/24
Dejounte Murray,ATL,30,20.853,21.5,1/5/24
Dejounte Murray,ATL,24,20.943,20.5,1/7/24
Dejounte Murray,ATL,25,21.056,22.5,1/10/24
Dejounte Murray,ATL,29,21.27,23.5,1/12/24
Dejounte Murray,ATL,13,21.053,23.5,1/13/24
Dejounte Murray,ATL,13,20.846,23.5,1/15/24
Dejounte Murray,ATL,26,20.975,20.5,1/17/24
Dejounte Murray,ATL,35,21.395,24.5,1/22/24
Dejounte Murray,ATL,23,21.432,26.5,1/24/24
Dejounte Murray,ATL,24,21.5,21.5,1/30/24
Jalen Johnson,ATL,16,14.143,11.5,12/29/23
Jalen Johnson,ATL,24,14.8,16.5,12/31/23
Jalen Johnson,ATL,28,15.625,15.5,1/3/24
Jalen Johnson,ATL,12,15.412,17.5,1/5/24
Jalen Johnson,ATL,12,15.222,16.5,1/7/24
Jalen Johnson,ATL,25,15.737,15.5,1/10/24
Jalen Johnson,ATL,16,15.75,16.5,1/12/24
Jalen Johnson,ATL,5,15.238,16.5,1/13/24
Jalen Johnson,ATL,16,15.273,14.5,1/15/24
Jalen Johnson,ATL,10,15.043,14.5,1/17/24
Jalen Johnson,ATL,11,15.077,17.5,1/22/24
Jalen Johnson,ATL,21,15.296,17.5,1/24/24
Jalen Johnson,ATL,17,15.69,16.5,1/28/24
Saddiq Bey,ATL,9,13,14.5,12/20/23
Saddiq Bey,ATL,16,13.188,12.5,12/22/23
Saddiq Bey,ATL,14,13.235,13.5,12/23/23
Saddiq Bey,ATL,15,13.316,13.5,12/29/23
Saddiq Bey,ATL,11,13.2,15.5,12/31/23
Saddiq Bey,ATL,10,13.048,13.5,1/3/24
Saddiq Bey,ATL,9,12.864,13.5,1/5/24
Saddiq Bey,ATL,16,13,12.5,1/7/24
Saddiq Bey,ATL,15,13.083,13.5,1/10/24
Saddiq Bey,ATL,17,13.24,13.5,1/12/24
Saddiq Bey,ATL,16,13.346,13.5,1/13/24
Saddiq Bey,ATL,10,13.222,15.5,1/15/24
Saddiq Bey,ATL,7,13,12.5,1/17/24
Saddiq Bey,ATL,13,12.613,14.5,1/22/24
Saddiq Bey,ATL,18,12.781,13.5,1/24/24
Saddiq Bey,ATL,26,13.265,13.5,1/28/24
De'Andre Hunter,ATL,11,14.917,14.5,12/20/23
Clint Capela,ATL,15,11.808,13.5,12/20/23
Clint Capela,ATL,8,11.667,12.5,12/22/23
Clint Capela,ATL,20,11.964,10.5,12/23/23
Clint Capela,ATL,13,12,13.5,12/26/23
Clint Capela,ATL,12,12,12.5,12/29/23
Clint Capela,ATL,11,11.968,14.5,12/31/23
Clint Capela,ATL,12,11.969,12.5,1/3/24
Clint Capela,ATL,9,11.879,12.5,1/5/24
Clint Capela,ATL,4,11.647,11.5,1/7/24
Clint Capela,ATL,7,11.514,12.5,1/12/24
Clint Capela,ATL,4,11.306,12.5,1/13/24
Clint Capela,ATL,13,11.351,11.5,1/15/24
Clint Capela,ATL,12,11.368,10.5,1/17/24
Clint Capela,ATL,11,11.171,11.5,1/22/24
Clint Capela,ATL,11,11.167,11.5,1/24/24
Clint Capela,ATL,10,11.14,11.5,1/26/24
Clint Capela,ATL,19,11.318,11.5,1/28/24
Clint Capela,ATL,13,11.356,11.5,1/30/24
Jayson Tatum,BOS,15,26.808,28.5,12/19/23
Jayson Tatum,BOS,30,26.926,29.5,12/23/23
Jayson Tatum,BOS,25,26.857,28.5,12/25/23
Jayson Tatum,BOS,31,27,27.5,12/28/23
Jayson Tatum,BOS,25,26.933,26.5,12/31/23
Jayson Tatum,BOS,30,27.032,26.5,1/2/24
Jayson Tatum,BOS,30,27.125,26.5,1/5/24
Jayson Tatum,BOS,38,27.455,27.5,1/6/24
Jayson Tatum,BOS,45,27.971,25.5,1/10/24
Jayson Tatum,BOS,27,27.361,26.5,1/13/24
Jayson Tatum,BOS,19,27.135,28.5,1/15/24
Jayson Tatum,BOS,24,27.053,27.5,1/17/24
Jayson Tatum,BOS,22,26.923,27.5,1/19/24
Jayson Tatum,BOS,26,26.976,26.5,1/25/24
Jayson Tatum,BOS,21,26.837,29.5,1/27/24
Jayson Tatum,BOS,28,26.864,28.5,1/29/24
Jayson Tatum,BOS,30,26.933,29.5,1/30/24
Jrue Holiday,BOS,13,12.292,12.5,12/19/23
Jrue Holiday,BOS,18,13.111,12.5,12/25/23
Jrue Holiday,BOS,7,12.933,12.5,1/2/24
Jrue Holiday,BOS,14,12.968,12.5,1/5/24
Jrue Holiday,BOS,8,12.812,13.5,1/6/24
Jrue Holiday,BOS,11,12.778,12.5,1/13/24
Jrue Holiday,BOS,7,13.103,13.5,1/19/24
Jrue Holiday,BOS,17,13.293,11.5,1/25/24
Jrue Holiday,BOS,7,13.143,13.5,1/27/24
Jrue Holiday,BOS,17,13.386,13.5,1/30/24
Jaylen Brown,BOS,28,22.52,23.5,12/19/23
Jaylen Brown,BOS,24,22.778,26.5,12/23/23
Jaylen Brown,BOS,19,22.643,23.5,12/25/23
Jaylen Brown,BOS,24,22.967,23.5,12/31/23
Jaylen Brown,BOS,15,22.71,22.5,1/2/24
Jaylen Brown,BOS,13,22.406,23.5,1/5/24
Jaylen Brown,BOS,31,22.667,21.5,1/6/24
Jaylen Brown,BOS,35,23.514,23.5,1/10/24
Jaylen Brown,BOS,32,23.378,23.5,1/13/24
Jaylen Brown,BOS,21,23.316,26.5,1/17/24
Jaylen Brown,BOS,13,23.051,24.5,1/19/24
Jaylen Brown,BOS,18,22.952,22.5,1/25/24
Jaylen Brown,BOS,8,22.605,23.5,1/27/24
Jaylen Brown,BOS,22,22.591,23.5,1/29/24
Jaylen Brown,BOS,25,22.644,22.5,1/30/24
Derrick White,BOS,30,15.957,15.5,12/19/23
Derrick White,BOS,18,16.577,16.5,12/25/23
Derrick White,BOS,19,17.033,16.5,1/2/24
Derrick White,BOS,10,16.806,16.5,1/5/24
Derrick White,BOS,7,16.5,16.5,1/6/24
Derrick White,BOS,13,15.694,12.5,1/13/24
Derrick White,BOS,24,16.079,12.5,1/19/24
Derrick White,BOS,15,15.927,14.5,1/25/24
Derrick White,BOS,2,15.595,15.5,1/27/24
Derrick White,BOS,24,15.818,15.5,1/30/24
Al Horford,BOS,0,8.667,9.5,1/27/24
Mikal Bridges,BRK,15,21.667,21.5,12/20/23
Mikal Bridges,BRK,14,21.393,19.5,12/22/23
Mikal Bridges,BRK,29,21.655,21.5,12/23/23
Mikal Bridges,BRK,21,21.633,22.5,12/26/23
Mikal Bridges,BRK,6,21.129,22.5,12/27/23
Mikal Bridges,BRK,19,21.062,22.5,12/29/23
Mikal Bridges,BRK,22,21.091,22.5,12/31/23
Mikal Bridges,BRK,13,20.853,22.5,1/2/24
Mikal Bridges,BRK,17,20.583,20.5,1/5/24
Mikal Bridges,BRK,42,21.162,20.5,1/7/24
Mikal Bridges,BRK,26,21.289,22.5,1/11/24
Mikal Bridges,BRK,26,21.41,22.5,1/15/24
Mikal Bridges,BRK,21,21.4,24.5,1/17/24
Mikal Bridges,BRK,17,21.293,24.5,1/19/24
Mikal Bridges,BRK,26,21.405,22.5,1/21/24
Mikal Bridges,BRK,36,21.744,21.5,1/23/24
Mikal Bridges,BRK,21,21.727,22.5,1/25/24
Mikal Bridges,BRK,19,21.667,23.5,1/27/24
Mikal Bridges,BRK,33,21.913,22.5,1/29/24
Spencer Dinwiddie,BRK,10,14.769,16.5,12/20/23
Spencer Dinwiddie,BRK,6,14.444,14.5,12/22/23
Spencer Dinwiddie,BRK,14,14.429,14.5,12/23/23
Spencer Dinwiddie,BRK,9,14.241,14.5,12/26/23
Spencer Dinwiddie,BRK,17,14.333,14.5,12/29/23
Spencer Dinwiddie,BRK,13,14.29,14.5,12/31/23
Spencer Dinwiddie,BRK,0,13.844,14.5,1/2/24
Spencer Dinwiddie,BRK,23,14.029,13.5,1/5/24
Spencer Dinwiddie,BRK,5,13.771,14.5,1/7/24
Spencer Dinwiddie,BRK,2,13.444,13.5,1/11/24
Spencer Dinwiddie,BRK,16,13.525,12.5,1/21/24
Spencer Dinwiddie,BRK,0,13.195,13.5,1/23/24
Spencer Dinwiddie,BRK,10,13.14,11.5,1/27/24
Spencer Dinwiddie,BRK,2,12.886,12.5,1/29/24
Dorian Finney-Smith,BRK,9,10,8.5,1/7/24
Dorian Finney-Smith,BRK,0,9.583,8.5,1/11/24
Dorian Finney-Smith,BRK,0,8.75,8.5,1/21/24
Dorian Finney-Smith,BRK,5,8.621,7.5,1/23/24
Dorian Finney-Smith,BRK,19,8.935,9.5,1/27/24
Cameron Johnson,BRK,20,14.25,13.5,12/20/23
Cameron Johnson,BRK,17,14.381,13.5,12/22/23
Cameron Johnson,BRK,18,14.545,14.5,12/23/23
Cameron Johnson,BRK,24,14.957,14.5,12/26/23
Cameron Johnson,BRK,16,15,15.5,12/29/23
Cameron Johnson,BRK,13,14.92,15.5,12/31/23
Cameron Johnson,BRK,17,15,14.5,1/2/24
Cameron Johnson,BRK,9,14.786,15.5,1/5/24
Cameron Johnson,BRK,17,14.862,15.5,1/7/24
Cameron Johnson,BRK,3,14.467,15.5,1/11/24
Cameron Johnson,BRK,6,14.194,14.5,1/15/24
Cameron Johnson,BRK,10,14.03,13.5,1/19/24
Cameron Johnson,BRK,9,13.882,13.5,1/21/24
Cameron Johnson,BRK,19,14.029,12.5,1/23/24
Cameron Johnson,BRK,17,13.865,12.5,1/29/24
DeMar DeRozan,CHI,27,22.37,22.5,12/20/23
DeMar DeRozan,CHI,21,22.321,22.5,12/21/23
DeMar DeRozan,CHI,21,22.276,23.5,12/23/23
DeMar DeRozan,CHI,25,22.367,25.5,12/26/23
DeMar DeRozan,CHI,21,22.323,26.5,12/28/23
DeMar DeRozan,CHI,24,22.375,24.5,12/30/23
DeMar DeRozan,CHI,16,22.182,23.5,1/2/24
DeMar DeRozan,CHI,18,22.083,20.5,1/8/24
DeMar DeRozan,CHI,19,22,19.5,1/10/24
DeMar DeRozan,CHI,39,22.447,20.5,1/12/24
DeMar DeRozan,CHI,6,21.975,20.5,1/15/24
DeMar DeRozan,CHI,24,22.024,20.5,1/18/24
DeMar DeRozan,CHI,18,21.929,24.5,1/20/24
DeMar DeRozan,CHI,21,21.907,22.5,1/22/24
DeMar DeRozan,CHI,32,22.136,22.5,1/25/24
DeMar DeRozan,CHI,20,22.089,25.5,1/28/24
DeMar DeRozan,CHI,25,22.152,23.5,1/30/24
Coby White,CHI,17,17.483,22.5,12/20/23
Coby White,CHI,22,17.633,22.5,12/21/23
Coby White,CHI,17,17.613,21.5,12/23/23
Coby White,CHI,16,17.606,24.5,12/28/23
Coby White,CHI,20,17.676,21.5,12/30/23
Coby White,CHI,14,17.571,22.5,1/2/24
Coby White,CHI,27,18.158,18.5,1/8/24
Coby White,CHI,30,18.462,19.5,1/10/24
Coby White,CHI,25,18.625,20.5,1/12/24
Coby White,CHI,18,18.524,18.5,1/15/24
Coby White,CHI,23,18.628,19.5,1/18/24
Coby White,CHI,17,18.591,22.5,1/20/24
Coby White,CHI,26,18.756,20.5,1/22/24
Coby White,CHI,25,18.891,21.5,1/25/24
Coby White,CHI,15,18.809,22.5,1/28/24
Coby White,CHI,13,18.688,24.5,1/30/24
Zach LaVine,CHI,25,21.4,20.5,1/12/24
Zach LaVine,CHI,10,20.857,20.5,1/13/24
Zach LaVine,CHI,17,20.682,19.5,1/15/24
Zach LaVine,CHI,8,20.13,19.5,1/18/24
Patrick Williams,CHI,15,11.105,12.5,12/20/23
Patrick Williams,CHI,13,11.524,12.5,12/23/23
Patrick Williams,CHI,22,11.739,14.5,12/28/23
Patrick Williams,CHI,3,11.44,13.5,1/2/24
Patrick Williams,CHI,6,11.1,10.5,1/25/24
Alex Caruso,CHI,10,10.385,8.5,12/23/23
Alex Caruso,CHI,15,10.733,12.5,12/28/23
Alex Caruso,CHI,8,10.765,11.5,1/2/24
Alex Caruso,CHI,10,10.435,8.5,1/15/24
Alex Caruso,CHI,10,10.417,9.5,1/18/24
Alex Caruso,CHI,8,10.32,11.5,1/20/24
Alex Caruso,CHI,17,10.741,10.5,1/25/24
Alex Caruso,CHI,9,10.679,10.5,1/28/24
Alex Caruso,CHI,11,10.69,12.5,1/30/24
Miles Bridges,CHO,19,19.846,21.5,12/20/23
Miles Bridges,CHO,22,20,18.5,12/23/23
Miles Bridges,CHO,20,20.062,21.5,12/28/23
Miles Bridges,CHO,26,19.889,20.5,1/1/24
Miles Bridges,CHO,28,20.65,20.5,1/5/24
Miles Bridges,CHO,24,20.81,23.5,1/8/24
Miles Bridges,CHO,24,20.955,24.5,1/10/24
Miles Bridges,CHO,20,20.625,22.5,1/14/24
Miles Bridges,CHO,19,20.56,19.5,1/17/24
Miles Bridges,CHO,23,20.654,22.5,1/19/24
Miles Bridges,CHO,25,20.815,18.5,1/20/24
Miles Bridges,CHO,28,21.071,19.5,1/22/24
Miles Bridges,CHO,20,21.034,24.5,1/24/24
Miles Bridges,CHO,21,21.033,23.5,1/26/24
Miles Bridges,CHO,21,21.032,23.5,1/27/24
Terry Rozier,CHO,25,23.176,22.5,12/20/23
Terry Rozier,CHO,25,23.176,22.5,12/20/23
Terry Rozier,CHO,25,21.709,22.5,12/20/23
Terry Rozier,CHO,25,21.709,22.5,12/20/23
Terry Rozier,CHO,18,22.889,23.5,12/26/23
Terry Rozier,CHO,18,22.889,23.5,12/26/23
Terry Rozier,CHO,18,21.643,23.5,12/26/23
Terry Rozier,CHO,18,21.643,23.5,12/26/23
Terry Rozier,CHO,18,22.632,24.5,12/28/23
Terry Rozier,CHO,18,22.632,24.5,12/28/23
Terry Rozier,CHO,18,21.579,24.5,12/28/23
Terry Rozier,CHO,18,21.579,24.5,12/28/23
Terry Rozier,CHO,15,23.682,23.5,1/5/24
Terry Rozier,CHO,15,23.682,23.5,1/5/24
Terry Rozier,CHO,15,22.017,23.5,1/5/24
Terry Rozier,CHO,15,22.017,23.5,1/5/24
Terry Rozier,CHO,39,24.348,24.5,1/8/24
Terry Rozier,CHO,39,24.348,24.5,1/8/24
Terry Rozier,CHO,39,22.295,24.5,1/8/24
Terry Rozier,CHO,39,22.295,24.5,1/8/24
Terry Rozier,CHO,22,24.25,26.5,1/10/24
Terry Rozier,CHO,22,24.25,26.5,1/10/24
Terry Rozier,CHO,22,22.29,26.5,1/10/24
Terry Rozier,CHO,22,22.29,26.5,1/10/24
Terry Rozier,CHO,26,24,27.5,1/14/24
Terry Rozier,CHO,26,24,27.5,1/14/24
Terry Rozier,CHO,26,22.25,27.5,1/14/24
Terry Rozier,CHO,26,22.25,27.5,1/14/24
Terry Rozier,CHO,25,24.037,20.5,1/17/24
Terry Rozier,CHO,25,24.037,20.5,1/17/24
Terry Rozier,CHO,25,22.292,20.5,1/17/24
Terry Rozier,CHO,25,22.292,20.5,1/17/24
Terry Rozier,CHO,17,23.786,24.5,1/19/24
Terry Rozier,CHO,17,23.786,24.5,1/19/24
Terry Rozier,CHO,17,22.212,24.5,1/19/24
Terry Rozier,CHO,17,22.212,24.5,1/19/24
Terry Rozier,CHO,19,23.621,20.5,1/20/24
Terry Rozier,CHO,19,23.621,20.5,1/20/24
Terry Rozier,CHO,19,22.164,20.5,1/20/24
Terry Rozier,CHO,19,22.164,20.5,1/20/24
Terry Rozier,MIA,21,22.242,16.5,1/29/24
Terry Rozier,MIA,21,22.242,16.5,1/29/24
Terry Rozier,MIA,21,21.606,16.5,1/29/24
Terry Rozier,MIA,21,21.606,16.5,1/29/24
LaMelo Ball,CHO,21,24.647,28.5,1/14/24
LaMelo Ball,CHO,29,24.889,22.5,1/17/24
LaMelo Ball,CHO,28,25.053,25.5,1/19/24
LaMelo Ball,CHO,18,24.7,21.5,1/22/24
LaMelo Ball,CHO,17,24.333,27.5,1/24/24
LaMelo Ball,CHO,15,23.909,26.5,1/26/24
Grant Williams,DAL,9,9.583,9.5,12/20/23
Grant Williams,DAL,9,9.583,9.5,12/20/23
Grant Williams,DAL,9,9.351,9.5,12/20/23
Grant Williams,DAL,9,9.351,9.5,12/20/23
Gordon Hayward,CHO,11,15.043,16.5,12/20/23
Gordon Hayward,CHO,8,14.75,14.5,12/23/23
Brandon Miller,CHO,21,14.944,16.5,12/20/23
Brandon Miller,CHO,4,14.368,17.5,12/23/23
Brandon Miller,CHO,15,14.773,15.5,1/1/24
Brandon Miller,CHO,23,14.321,13.5,1/20/24
Brandon Miller,CHO,23,15.033,,1/24/24
Brandon Miller,CHO,5,14.71,17.5,1/26/24
Brandon Miller,CHO,12,14.625,16.5,1/27/24
Donovan Mitchell,CLE,34,28,29.5,12/29/23
Donovan Mitchell,CLE,26,27.917,29.5,1/1/24
Donovan Mitchell,CLE,22,27.68,30.5,1/3/24
Donovan Mitchell,CLE,26,27.615,29.5,1/5/24
Donovan Mitchell,CLE,17,27.222,28.5,1/7/24
Donovan Mitchell,CLE,45,27.857,26.5,1/11/24
Donovan Mitchell,CLE,34,28.069,31.5,1/15/24
Donovan Mitchell,CLE,31,28.167,33.5,1/17/24
Donovan Mitchell,CLE,25,27.75,31.5,1/22/24
Donovan Mitchell,CLE,23,27.606,31.5,1/24/24
Donovan Mitchell,CLE,32,27.735,30.5,1/26/24
Donovan Mitchell,CLE,28,27.743,29.5,1/29/24
Max Strus,CLE,18,13.893,15.5,12/20/23
Max Strus,CLE,26,14.267,19.5,12/23/23
Max Strus,CLE,6,13.758,16.5,1/1/24
Max Strus,CLE,24,14.059,15.5,1/3/24
Max Strus,CLE,9,13.914,15.5,1/5/24
Max Strus,CLE,8,13.75,14.5,1/7/24
Max Strus,CLE,0,13.378,13.5,1/11/24
Max Strus,CLE,10,12.829,12.5,1/22/24
Max Strus,CLE,14,12.857,11.5,1/24/24
Max Strus,CLE,11,12.814,11.5,1/26/24
Max Strus,CLE,14,12.841,11.5,1/29/24
Jarrett Allen,CLE,17,13,15.5,12/20/23
Jarrett Allen,CLE,19,13.28,15.5,12/23/23
Jarrett Allen,CLE,16,14.357,17.5,1/1/24
Jarrett Allen,CLE,17,14.448,19.5,1/3/24
Jarrett Allen,CLE,12,14.367,18.5,1/5/24
Jarrett Allen,CLE,29,14.839,16.5,1/7/24
Jarrett Allen,CLE,12,14.75,17.5,1/11/24
Jarrett Allen,CLE,10,14.606,17.5,1/15/24
Jarrett Allen,CLE,21,14.794,16.5,1/17/24
Jarrett Allen,CLE,14,14.75,16.5,1/22/24
Jarrett Allen,CLE,21,14.919,14.5,1/24/24
Jarrett Allen,CLE,24,15.158,16.5,1/26/24
Jarrett Allen,CLE,20,15.282,16.5,1/29/24
Isaac Okoro,CLE,12,11.4,10.5,12/23/23
Isaac Okoro,CLE,9,12.071,11.5,1/3/24
Isaac Okoro,CLE,8,11.8,10.5,1/5/24
Isaac Okoro,CLE,3,11.25,10.5,1/7/24
Isaac Okoro,CLE,12,11.294,9.5,1/11/24
Isaac Okoro,CLE,8,10.905,10.5,1/22/24
Isaac Okoro,CLE,10,10.864,,1/24/24
Isaac Okoro,CLE,3,10.522,8.5,1/26/24
Isaac Okoro,CLE,17,10.792,7.5,1/29/24
Kyrie Irving,DAL,29,22.842,21.5,1/3/24
Kyrie Irving,DAL,24,22.9,24.5,1/5/24
Kyrie Irving,DAL,33,23.909,25.5,1/9/24
Kyrie Irving,DAL,44,24.783,30.5,1/11/24
Kyrie Irving,DAL,33,25.125,32.5,1/13/24
Kyrie Irving,DAL,42,25.8,33.5,1/15/24
Kyrie Irving,DAL,23,25.185,26.5,1/22/24
Tim Hardaway Jr.,DAL,18,19,18.5,12/25/23
Tim Hardaway Jr.,DAL,41,24,22.5,1/15/24
Josh Green,DAL,13,8,9.5,1/15/24
Dereck Lively II,DAL,20,9.087,8.5,12/25/23
Dereck Lively II,DAL,0,8.464,9.5,1/3/24
Dereck Lively II,DAL,6,8.548,7.5,1/22/24
Dereck Lively II,DAL,9,8.545,8.5,1/26/24
Dereck Lively II,DAL,20,9,8.5,1/29/24
Derrick Jones Jr.,DAL,19,9.96,10.5,12/20/23
Derrick Jones Jr.,DAL,23,10.214,10.5,12/25/23
Derrick Jones Jr.,DAL,5,10.03,10.5,1/3/24
Derrick Jones Jr.,DAL,11,10.167,10.5,1/9/24
Derrick Jones Jr.,DAL,9,10.135,12.5,1/11/24
Derrick Jones Jr.,DAL,5,10.3,8.5,1/22/24
Kentavious Caldwell-Pope,DEN,10,10.481,8.5,12/20/23
Kentavious Caldwell-Pope,DEN,3,10.214,8.5,12/22/23
Kentavious Caldwell-Pope,DEN,16,10.167,8.5,12/25/23
Kentavious Caldwell-Pope,DEN,12,10.226,9.5,12/28/23
Kentavious Caldwell-Pope,DEN,5,10,9.5,1/1/24
Kentavious Caldwell-Pope,DEN,8,9.941,9.5,1/4/24
