Opp,Position_Filter,Points_Diff_Avg,Points_Diff_Std,Points_Diff_Cv,Rebounds_Diff_Avg,Rebounds_Diff_Std,Rebounds_Diff_Cv,Assists_Diff_Avg,Assists_Diff_Std,Assists_Diff_Cv,Steals_Diff_Avg,Steals_Diff_Std,Steals_Diff_Cv,Blocks_Diff_Avg,Blocks_Diff_Std,Blocks_Diff_Cv
ATL,C,1.3656666666666668,4.978063281211483,3.6451525124809487,-0.0144761904761905,2.646243188245908,-182.7996939248815,0.1711428571428571,1.4111420327999211,8.245404198330093,0.1643809523809523,0.7762882672840692,4.7224952528868664,-0.1924285714285714,0.7803564247572156,-4.055304360282487
ATL,F,1.2098051948051949,5.9120895619082905,4.88681118852384,0.6704155844155845,3.515760003003357,5.244150173012639,0.4114935064935064,1.894101326321646,4.602992019149969,-0.0215844155844156,0.8576028710495615,-39.73250365271732,0.0261558441558441,0.6402494454007561,24.478255856930648
ATL,G,1.7695454545454543,6.516223947253668,3.682428123287457,-0.020030303030303,2.032512693088674,-101.47188936751338,0.334020202020202,2.402159718404085,7.191659977077671,-0.1202626262626262,0.90904378205569,-7.558821974089817,-0.1350808080808081,0.4996217089517955,-3.6986875933767847
BOS,C,2.837230769230769,5.668625591851319,1.9979430835610876,0.2323846153846154,2.410725554314479,10.373860379373792,0.2762307692307692,1.6318718677945914,5.907639733035279,-0.1218461538461538,0.5834532274647671,-4.788441892071955,-0.7224615384615386,0.7440117984367034,-1.0298289373591505
BOS,F,1.302855072463768,5.706589410815684,4.380064622248598,0.0416376811594202,2.16062800164181,51.891170244791226,-0.295768115942029,1.428564833132073,-4.830016340950266,-0.0377536231884057,0.7889674669694231,-20.897794710514525,-0.0451014492753623,0.6808269725265288,-15.095456653062502
BOS,G,-0.237790909090909,6.398483752343852,-26.908025108300798,0.0822363636363636,2.04883493246671,24.91397773284747,-0.0612090909090908,2.1514436341271983,-35.14908655190735,-0.1720636363636363,1.0529590536567346,-6.119590843886556,0.0608272727272727,0.5462597427313545,8.980506904864598
BRK,C,0.523125,5.828638758410206,11.141961784296692,1.2493333333333334,3.739881556353832,2.9935017793653937,-0.511125,1.0731859621589357,-2.0996546092617963,-0.1921666666666666,0.6673731256867398,-3.4728870373984737,-0.0902083333333333,1.2688864533902249,-14.06617777430273
BRK,F,-1.0790571428571427,6.038223527509003,-5.595832961654755,0.0832857142857142,2.600435942259666,31.22307306315211,0.0967142857142856,1.7828591174439616,18.434289249789877,-0.0014999999999999,0.8940563061527101,-596.0375374351798,-0.1145142857142857,0.7034525213515966,-6.142923714397677
BRK,G,-0.1950112359550561,7.612619135422272,-39.036823176571936,-0.1601348314606741,1.9139814681632008,-11.952312002983788,-0.7248314606741574,2.1081837181735428,-2.9085157482164825,-0.1089887640449438,0.8720851609582867,-8.001606116009023,-0.0022696629213483,0.5185077500216083,-228.45143441546256
CHI,C,0.1740869565217393,6.071010165303726,34.87343501548091,-0.6015652173913046,2.4971372274473054,-4.15106650992252,0.5439565217391304,1.5194816186495934,2.7933879968779993,-0.0494782608695652,0.556252044026745,-11.24235238366884,-0.2586956521739131,0.77519340839295,-2.996545948409722
CHI,F,-0.0783333333333332,6.7683318489192015,-86.40423636918145,0.0541153846153845,2.323255860721909,42.93152265726351,0.3067435897435897,1.4840981240962767,4.83823680011325,-0.1031282051282051,0.8286386172043995,-8.035033831668718,-0.1020641025641025,0.7240154294244753,-7.093732382252117
CHI,G,-0.8647685185185189,9.25354018601498,-10.700597891638926,0.1823055555555555,1.813207463249573,9.945980295137078,0.4827777777777778,2.239239455597854,4.638240529431688,-0.1010185185185185,1.1201879387743752,-11.088936515823331,-0.0745185185185185,0.4641436655278805,-6.228568076169372
CHO,C,1.5871923076923076,5.932330992238994,3.737625846274599,1.1578076923076923,3.529453052192809,3.048393162044083,0.5033461538461539,1.2349617852171562,2.4535039669630976,-0.1007307692307692,0.6138215449568828,-6.093684676929728,0.0200384615384615,1.2347102893070545,61.61702019574564
CHO,F,0.5027272727272729,6.3537264669270215,12.638515576165862,-0.0680681818181818,2.7432040854522928,-40.300827966577934,-0.0553068181818181,1.7890380309868064,-32.34751319639186,-0.3050227272727272,0.6387746255219785,-2.094186984797486,-0.0626477272727272,0.7910363174022923,-12.62673606591725
CHO,G,0.0276421052631578,6.694974533052919,242.2020489870638,0.4408315789473684,2.175822209516169,4.935722197379022,0.5248631578947368,2.576187307715053,4.908302800387671,-0.0188631578947368,0.8378266823724887,-44.416035058809484,0.1645684210526315,0.8656314963215136,5.260009732029157
CLE,C,-1.5896296296296295,4.22921033823668,-2.6605004457686476,0.3651481481481482,3.711910526377205,10.1654918563936,-0.1957777777777777,1.05978115607206,-5.413184111605303,0.1245925925925925,1.0535124059899628,8.455658430953928,-0.0408518518518518,1.2071567667596483,-29.549621670453806
CLE,F,0.1381323529411765,6.2498310021961485,45.2452366815009,-0.1588823529411764,2.728059909260079,-17.170314127146007,-0.2483823529411764,1.5273245064241834,-6.1490862307190355,-0.0536029411764705,0.8831324286096269,-16.475447227833946,-0.1524411764705882,0.6634193151516339,-4.3519692678285855
CLE,G,0.3261354166666665,6.674298824938766,20.464808431892486,-0.4736354166666666,1.922410217451605,-4.058839668243289,0.0135208333333333,2.645454202413259,195.65762976246032,-0.1937395833333333,0.7949346441268991,-4.1031090830787855,-0.1179583333333333,0.4858098461303787,-4.11848686228509
DAL,C,-1.1444,4.119235233227967,-3.5994715424921067,-0.5254000000000001,1.527837111736719,-2.9079503459016345,0.0159999999999999,1.1550662895839934,72.19164309900003,-0.1281333333333333,0.5056167015525583,-3.946020043334223,-0.1575999999999999,0.6422631651693357,-4.075273890668376
DAL,F,0.9388815789473682,6.792880144462221,7.235076602608491,-0.229842105263158,2.653865096185837,-11.546470535271556,-0.185328947368421,1.6465411065253852,-8.884424855941022,-0.0629736842105263,0.8164348843356161,-12.964699375158133,-0.2118289473684211,0.5434746977153461,-2.565629978654966
DAL,G,-0.7703404255319146,6.58132893446946,-8.543403301112102,0.1523723404255319,1.919392484693732,12.596725096782155,0.2253085106382978,2.266447501523389,10.059307103413694,-0.1488297872340424,0.9408201338295774,-6.321450506074366,0.0233404255319148,0.7406947795488251,31.734416261435662
DEN,C,-1.1070666666666658,5.6563341422593565,-5.109298574845864,-1.7211333333333338,3.7122854392169553,-2.1568842850933225,-0.6121333333333332,0.8513687698184743,-1.3908224294573206,-0.0378666666666667,0.7171880150203912,-18.939824340327217,-0.1855333333333333,0.8383575901063274,-4.518635950986314
DEN,F,-0.6390405405405405,4.797664869606793,-7.507606427518085,-0.4351216216216217,2.355748340117199,-5.413999725726659,-0.2241621621621621,1.712206952847438,-7.6382514173324365,-0.0161351351351351,0.8898445100177703,-55.14949224565758,-0.1806756756756757,0.4709602068491076,-2.6066608307280448
DEN,G,-2.43081981981982,6.143062205841026,-2.5271565402557763,-0.9946126126126124,1.844991653445176,-1.8549851771925743,0.5777477477477477,3.022916152078143,5.232242209272943,-0.256099099099099,0.8427654815226091,-3.2907787824606762,-0.144081081081081,0.4597432525777003,-3.1908648181157235
DET,C,1.132304347826087,4.8826450105119,4.3121312921619515,0.5883478260869566,2.4962465320120586,4.242807436910829,-0.0999130434782609,1.3013201628929012,-13.024527304846266,0.1231739130434782,0.8963035031473733,7.276731582205999,0.0894347826086956,1.1709518545810036,13.0928014853491
DET,F,1.2868571428571431,6.6551941589917245,5.171665088026428,-0.137642857142857,2.3308198621068588,-16.933823596002103,-0.1947571428571427,1.7121471184761323,-8.791190368468374,-0.0182571428571428,0.9060444278875746,-49.62684659791112,0.1062714285714285,0.7355401886937746,6.921335288152205
DET,G,1.2765,7.717381082945935,6.045735278453534,-0.572892156862745,1.8719884987227484,-3.267610624963128,-0.0286078431372549,2.7933574820784366,-97.64306482933536,0.1175294117647058,1.105602982547217,9.407032384035386,0.0135,0.6231947379211004,46.16257317934077
GSW,C,2.8614500000000005,6.662315802144176,2.328300617569475,0.631,2.4030387429252986,3.80830228672789,0.4911,1.5917638612558085,3.241221464581162,0.2627,1.2801655791341993,4.873108409342213,-0.09985,0.751033173368527,-7.521614154917647
GSW,F,-1.0726176470588236,5.743288735634406,-5.354460418754827,-0.2958970588235294,2.5104000978266034,-8.48403193937722,-0.0884264705882352,1.4506932046456928,-16.405644090455215,0.1757647058823529,1.133922202923877,6.451364608335312,-0.2655882352941176,0.5832382278707621,-2.1960243352830466
GSW,G,0.0497522935779815,6.66903194377429,134.0447136034298,-0.0085779816513761,2.120173557434304,-247.1646179254977,-0.3054128440366971,2.4122903814851298,-7.898457542261317,-0.097137614678899,0.875960458115243,-9.017726665523382,-0.0173027522935779,0.582148433176029,-33.644845819823686
HOU,C,-1.2348823529411763,5.626064248418751,-4.555951613543503,-1.5992352941176469,1.9627317556499355,-1.227293921581966,0.179235294117647,1.610904989691555,8.987655013047734,-0.0095882352941176,0.74309219274624,-77.50041274040578,0.147,0.8764756967873231,5.962419706036211
HOU,F,3.166896551724138,7.986895872549837,2.521994559058638,-0.1463448275862068,2.1532269492292357,-14.713379247796391,0.0748275862068965,1.758896304974456,23.50598748583376,0.2274827586206896,0.8549301492213048,3.7582195433405863,0.1558620689655172,0.6731750412392333,4.319043406180923
HOU,G,1.5537222222222222,7.061674858260743,4.545004735892065,-0.5937142857142856,1.7879746094622353,-3.011506801307904,0.0187539682539683,2.4006849673549944,128.00943964736715,0.0692777777777777,0.8483974775907596,12.246314832905925,-0.045515873015873,0.5535257946144904,-12.161159567816183
IND,C,0.5346086956521737,3.913946154337693,7.321141960781309,-0.9793478260869568,2.5159402876838963,-2.568995632263245,0.0356521739130434,1.249496963431968,35.046866047482105,-0.1019565217391304,0.6018437958734641,-5.902945545880461,-0.0004347826086956,0.8249671838578454,-1897.4245228732723
IND,F,2.0817183098591547,5.46890522088442,2.627111072128888,0.7071408450704226,2.374887325990137,3.3584360775449578,0.4263943661971831,1.880875676184908,4.411117559923646,0.0763521126760563,0.8901623383926773,11.658647117852817,0.0479014084507042,0.7821259967465273,16.32782880594045
IND,G,0.0149814814814812,7.144983595063822,476.9210310673098,-0.2696481481481481,2.128648977354619,-7.8941724316427075,0.4798055555555556,2.4065934409386927,5.0157681858271825,0.1172685185185185,0.9285402782153156,7.918069486557766,-0.0431851851851851,0.6273120073737918,-14.526092795104985
LAC,C,2.919142857142857,6.994684582464264,2.396143294374564,-0.0706190476190476,3.1102542611756028,-44.042710374030804,-0.2940952380952381,1.1377206915065252,-3.8685450974153226,0.1281428571428571,0.9313810680261604,7.2683026490335845,-0.2300952380952381,0.8703567360988035,-3.7825934308929785
LAC,F,-0.2523043478260867,6.228370448488456,-24.68594180858774,-0.3624347826086957,2.0392743841530088,-5.626596789289731,-0.3564347826086957,1.3929975340267702,-3.9081414104190912,0.2556521739130435,0.8555959669886003,3.3467189184928237,-0.1065942028985507,0.4893030926615248,-4.590334927755977
LAC,G,-0.9070849056603772,6.433593438392488,-7.092603347542966,-0.0011415094339622,1.8913064589020243,-1656.8469805258335,-0.035566037735849,2.1362827926487915,-60.065245628852054,0.0751603773584905,0.9003363327195855,11.978869244166706,0.022443396226415,0.5640005533281891,25.12991116132337
LAL,C,1.0396111111111113,4.944350953235968,4.755962013479796,1.9561666666666664,1.6191221644253202,0.8277015409859353,0.4375555555555555,1.943632516198649,4.4420245418455675,0.1716666666666666,0.7945908101378694,4.628684330900212,-0.0735,0.6779898598061774,-9.224351834097652
LAL,F,1.6698591549295776,5.196882877469387,3.112168389847558,0.3848732394366198,2.41310174385277,6.2698610778579615,0.0643239436619718,1.5198370073344447,23.627858007607973,-0.0837605633802817,0.8922546132034181,-10.65244283461286,0.040338028169014,0.5545393201279264,13.747308564623902
LAL,G,0.4586194690265488,6.322378413389919,13.785673832839237,0.283716814159292,2.056755355498596,7.249324864982575,0.2227256637168141,1.982050356324251,8.89906588781947,-0.0040176991150442,1.3009926773773155,-323.8153580256352,-0.0590884955752212,0.5832414845813652,-9.870643665971889
MEM,C,-2.737,4.7987905164794,-1.7533030750746803,0.7667894736842105,3.6383714630377,4.7449418489749675,0.3575263157894737,1.8554854484224548,5.189787063157167,-0.3107894736842105,0.6819164618498575,-2.1941427222942074,0.2196315789473683,1.1439027935572292,5.2082801527887295
MEM,F,-0.7163529411764703,6.495739949619257,-9.067792670678882,0.0522941176470588,2.17597056815914,41.610235836564,-0.1488382352941176,1.6761565068921476,-11.261598900174496,-0.0627058823529411,0.5829485916902392,-9.29655352601696,-0.0870882352941176,0.674529765080266,-7.745360355531595
MEM,G,-0.4035,6.707319521604261,-16.622848876342655,0.2169148936170212,2.268190921546661,10.456593753084169,0.1323085106382978,2.665068303889349,20.142833526220066,-0.0303510638297872,0.9473850989383134,-31.21423038913479,0.0176808510638297,0.5843405305049146,33.0493440839123
MIA,C,-1.3259999999999998,5.529629857742412,-4.170158263757476,-0.0364545454545454,2.1958633366829616,-60.235652627213504,-0.3512272727272728,1.237818423011674,-3.5242662490302608,-0.2393636363636363,0.52416674528198,-2.1898344846569624,-0.3377727272727272,0.6906105290918768,-2.044601216528232
MIA,F,0.1317534246575344,7.232705048787918,54.895765082295426,0.346945205479452,2.5689966320779205,7.404617765297438,0.3756027397260274,2.1172978433023464,5.6370670907425975,-0.0981780821917808,0.8157077159594446,-8.30845029510806,-0.2338219178082192,0.5499025154569772,-2.351800552367411
MIA,G,-2.332577981651376,6.210514090753019,-2.662510809759172,-0.1874678899082568,1.9091076092373207,-10.183651238468633,-0.0577614678899083,2.2241900779239754,-38.50646735923017,-0.1764770642201835,0.9512130892797204,-5.390009707397042,-0.1089357798165137,0.5092318063249935,-4.674605599580961
MIL,C,1.0416818181818182,4.489963184566253,4.31030196188234,0.0292272727272727,2.8593091335276046,97.83017253127117,0.7501818181818181,2.102536014962616,2.80270191039612,-0.4029999999999999,0.5834348136837412,-1.4477290662127575,-0.1231363636363635,0.9836143597354026,-7.988008827677697
MIL,F,-1.0005352112676058,6.401533442681858,-6.3981091025987755,0.2864507042253521,2.502215698635812,8.735240171262792,-0.1333521126760562,1.898539639654808,-14.237042080216677,-0.0434366197183098,0.984832376276908,-22.67285950572651,-0.0919859154929577,0.617525696402279,-6.713263580548435
MIL,G,0.0281047619047619,6.74768526226207,240.0904617206091,0.6570095238095238,2.147528787967089,3.2686417930673515,-0.7179428571428573,2.459020822656551,-3.425092677211846,-0.2001047619047619,0.7514670594283529,-3.7553681995134482,-0.1450285714285714,0.4783162623230796,-3.298082975040936
MIN,C,3.1998333333333338,5.42009516367871,1.6938679609392289,-0.9042777777777778,2.1485204678143712,-2.375951859719769,-0.3008888888888889,1.6409532422375346,-5.453685073906135,0.2153888888888888,0.8553041134843266,3.97097602339899,0.1826111111111111,1.0347155346540038,5.666224406380307
MIN,F,0.0139402985074627,7.550951377995599,541.663535680626,0.3842238805970148,2.629799225188655,6.8444450175830305,-0.0878955223880597,1.6317273800533507,-18.564397090095856,-0.0165820895522388,0.915569411753646,-55.214356964441315,-0.2024626865671641,0.6400351512818374,-3.161249917868273
MIN,G,1.3177884615384616,7.16340659542688,5.435930579528606,-0.1354038461538461,2.001396735932332,-14.780944506246458,0.4564326923076923,2.2329655891644973,4.8922122074007826,0.1805384615384615,0.8924351724255654,4.9431858719779935,-0.1106057692307692,0.4101165270212195,-3.707912614987989
NOP,C,1.7141904761904765,5.234952354529601,3.0538918674682374,0.8080476190476191,2.318999999511088,2.869880369481575,0.1433333333333333,1.817055790566637,12.677133422557933,-0.1293809523809523,0.5585432136746002,-4.31704360955709,-0.4450952380952381,0.5589169718356168,-1.2557244472609344
NOP,F,-0.3984637681159419,6.8110077561609295,-17.09316706099892,-0.2691159420289855,2.330646819072572,-8.66038184694962,-0.541086956521739,1.764868355226288,-3.2617092945122246,-0.0683623188405797,0.8879978615167894,-12.989580759944559,0.065231884057971,0.6507490031266766,9.975934506940833
NOP,G,0.068426229508197,6.901049080284268,100.8538557492426,-0.1454016393442623,1.9429703500848352,-13.362781594810862,-0.4110573770491804,2.0034713902279644,-4.873945833572187,-0.028639344262295,0.8885735766243444,-31.02632408362059,-0.008483606557377,0.6202289666266245,-73.10911490671366
NYK,C,-1.0291304347826085,4.228013690327346,-4.10833607425133,-0.4874782608695651,2.2354440443935,-4.585730736804363,-0.1112608695652174,1.3993119805474374,-12.576856409765947,-0.2826521739130435,0.5909580731612054,-2.090760757223154,-0.3611304347826086,0.7290600443064746,-2.0188274764084904
NYK,F,0.9612027027027028,6.921324962945708,7.200692365392208,0.2818648648648649,2.4196376952620597,8.584389176785521,0.8215675675675675,2.1470618521099887,2.6133722129110333,-0.1118243243243243,0.7722934318079706,-6.906309843358288,0.1432972972972973,0.7721714158126425,5.3885972057841895
NYK,G,1.6851941747572814,6.795577101104324,4.032518746442434,0.3752135922330097,2.1718618501474563,5.788334684844568,0.4031650485436893,2.4270952197572897,6.020103251818159,-0.1511650485436893,1.002035356788434,-6.62875027291,0.0818252427184465,0.5892457154271152,7.201270608565845
OKC,C,-0.4876666666666668,7.561713746088103,-15.505906519661178,1.2988888888888883,2.2357979159547616,1.721315760786387,0.5578333333333334,2.1456124546514816,3.8463324553059124,-0.1547777777777777,0.5965620537300519,-3.8543133406823182,-0.0989999999999999,1.1223563011212914,-11.336932334558512
OKC,F,2.0864615384615384,6.318409702733562,3.028289564059,0.183,2.0087024418763475,10.976516075827035,0.2070961538461538,1.6526824845083197,7.980266430906551,-0.109576923076923,0.8532720809231017,-7.786968797473029,0.0761730769230769,0.7346593852610004,9.644606925920735
OKC,G,0.4465686274509803,6.955780883284828,15.576062570692702,0.4271960784313726,2.015330056358773,4.717576209404572,0.5667745098039217,2.574416621168813,4.542223717964036,-0.0853529411764705,0.8284583562144482,-9.706266061781966,-0.0327156862745098,0.4987212938802864,-15.244103079349482
ORL,C,-0.8908095238095238,6.326063807538788,-7.1014775195549555,-0.1188571428571428,2.612425861982258,-21.97954451186997,0.1147142857142857,1.7912021805761291,15.614464836902746,0.1417619047619047,0.5964641772472418,4.207506792808895,0.0078571428571428,1.0352832732070547,131.76332568089882
ORL,F,0.8750298507462687,7.072676393858499,8.082782990576346,-0.7422537313432837,2.2094990540728374,-2.9767436130960587,0.218865671641791,1.4385065939236643,6.57255467763813,0.0925820895522388,0.7612136254428272,8.222039804073743,0.1328805970149253,0.689114260014163,5.185966013809833
ORL,G,-0.9436454545454548,7.415833107843544,-7.858706966819102,-0.0128363636363636,2.351775474469034,-183.21197039064762,0.2233363636363636,2.3600591104973034,10.567285470537852,0.0386090909090909,0.952504135953364,24.67046266891219,0.107890909090909,0.5574752394901752,5.167026992241264
PHI,C,-0.0799130434782608,5.3658466402191936,-67.14606785910858,-0.418608695652174,2.81862375821236,-6.73331392177859,-0.2703478260869565,1.3738187846037253,-5.081671284317414,-0.0739130434782608,0.6518228562399636,-8.818779819717163,-0.1176956521739129,1.0106857093204469,-8.587281608559405
PHI,F,-1.9325357142857147,6.498168708047546,-3.362508987550244,-0.0933214285714284,2.397832876542177,-25.69434387416038,-0.1738333333333333,1.7170993456112005,-9.877848584532314,-0.0727380952380952,0.8030058874101855,-11.039688141154766,-0.16125,0.4478545914904162,-2.777392815444441
PHI,G,-0.1718504672897196,6.779771572536261,-39.4515748456265,-0.3823644859813084,2.015761322248114,-5.271831972247163,-0.0051308411214953,2.1820406383398505,-425.27932295512795,-0.0011588785046729,0.9418215811104942,-812.7008804743762,-0.1450093457943925,0.5164890187164798,-3.5617636634869387
PHO,C,1.5544,5.389076937658248,3.466982075179007,0.70915,3.751559745959006,5.290220328504557,0.2118,1.5254966601077828,7.202533805985755,0.1059999999999999,0.7957170979688698,7.506765075178024,0.0276999999999999,0.8855391634478963,31.968922868155218
PHO,F,-0.511582089552239,6.138128644642981,-11.998325918750131,-0.3509552238805969,2.50884375719077,-7.1486149413873274,-0.16255223880597,1.3861439834279463,-8.527375529306077,-0.1483283582089552,0.85844205270509,-5.787443905337194,-0.2090447761194029,0.429354511450109,-2.0538877814620387
PHO,G,1.3775624999999998,6.9915791821575946,5.075326297106371,-0.2434285714285714,1.8292591870671,-7.5145623881864445,-0.4755625,2.0865962705070067,-4.387638366160088,-0.1419107142857142,0.9890862355294282,-6.969778430810119,-0.0272053571428571,0.5952707837973653,-21.880645810733515
POR,C,2.299909090909091,4.669212722320648,2.030172731946999,0.2450909090909091,1.9585325422387716,7.991045239104779,0.2178636363636363,1.136251224439966,5.215423938593629,-0.1883181818181817,0.6166115165942768,-3.274306870643036,-0.0184090909090909,0.9442685316780156,-51.29359925164532
POR,F,0.7205694444444444,5.192926213787765,7.206697777466108,-0.2341666666666667,2.218936488250371,-9.475885359076317,-0.1947083333333333,1.3698664821140214,-7.03547947158924,0.1837222222222222,0.9484332141634408,5.162321697895959,-0.1674583333333333,0.6591357965274598,-3.9361182176310123
POR,G,0.3656302521008404,6.2405842942688246,17.068019559135603,-0.1246470588235295,2.0192069979679177,-16.19939545325841,0.150218487394958,2.13707442039665,14.226440816021556,-0.1060420168067227,0.9444450631064704,-8.906328751063473,-0.1249243697478992,0.4975611808952206,-3.982899268567956
SAC,C,-0.6133076923076922,5.045923280379844,-8.227392781253979,0.1462307692307693,2.673139213441356,18.280278682134462,0.1544615384615385,1.6717484451631248,10.823072603147716,-0.3511538461538462,0.4125360303432428,-1.174801400758413,0.1576153846153846,0.7476066981695181,4.74323429780563
SAC,F,2.0631587301587304,5.838697642906415,2.8299798544619064,-0.1339523809523808,2.176482894806026,-16.24818371522453,0.1825714285714285,1.1953867105481395,6.547501544473381,-0.0158571428571428,0.7800321291132689,-49.19121534948561,-0.1037460317460316,0.6826692468388268,-6.580196228709631
SAC,G,1.6816428571428572,6.8683156436358,4.084289130990154,-0.0894591836734694,1.72139203380529,-19.242205921400522,-0.0634387755102041,2.265775431828153,-35.71593892860848,0.1101224489795918,1.0540236149748328,9.571378267933067,-0.1446938775510204,0.5243784543932973,-3.624054198204735
SAS,C,1.4074736842105264,5.265770942390918,3.7412926447321606,-0.9204736842105262,2.848346286022286,-3.094435327029758,0.2537368421052631,1.308579657575956,5.15723158969989,0.2918421052631579,0.809779259275923,2.7747170290789063,0.1438947368421052,0.926645273340278,6.439744035649339
SAS,F,1.2948684210526316,6.729396696862179,5.196973366136832,-0.6690657894736842,2.662401934618667,-3.979282720034193,0.1568421052631579,2.273154109744476,14.493264458102365,0.1493552631578947,0.9221606736348146,6.174276380604874,0.0044736842105262,0.6682618355752681,149.37617501094613
SAS,G,-0.9311458333333332,6.674485552864677,-7.168034602024937,-0.3659270833333333,2.1883906674616305,-5.980400924487363,-0.0615104166666667,2.4702916072584413,-40.16054094780868,-0.1083229166666666,0.9613179916871905,-8.874557861522295,0.0714166666666666,0.5495605567683652,7.695130316476533
TOR,C,-0.1760454545454547,4.725620896937274,-26.84318609156208,-0.5010454545454546,3.181898339574732,-6.350518322656636,-0.1147727272727272,1.3286466091415998,-11.576326891530778,-0.119090909090909,0.6171427497376267,-5.182114692453358,-0.329409090909091,0.7465968036296985,-2.2664729791435576
TOR,F,-2.488714285714286,6.527249244328588,-2.6227394931576895,0.7383246753246753,2.7850370579341406,3.772103453957342,0.2633896103896104,1.8177500589396696,6.901373430223093,-0.2566233766233767,0.6340167771749008,-2.470611935347538,-0.0498831168831169,0.6530682026001786,-13.091968654052001
TOR,G,0.7231132075471699,6.8261017927728895,9.439879843886839,-0.7168490566037735,1.878006695149784,-2.619807723605363,0.6369716981132076,2.130684434536556,3.345022142817206,-0.0877358490566037,0.8615572266266361,-9.819899572303603,-0.0594622641509434,0.5649906523609493,-9.501667325124641
UTA,C,0.4025714285714283,6.017593828349766,14.947890985964653,-0.0013333333333332,2.1605815428200352,-1620.4361571151885,0.4717619047619047,1.3867487122509634,2.939509736274375,-0.0616666666666666,0.6592670774163377,-10.690817471616299,0.366,1.333328023798952,3.6429727426200875
UTA,F,0.2030499999999999,6.177593594124387,30.424001941021373,-0.6129999999999999,2.3367514915654453,-3.811992645294365,0.0625166666666666,1.7468052123010802,27.94143234819113,0.17535,0.9796515166969664,5.5868349968461155,0.0194833333333333,0.7092691894165116,36.403893383225636
UTA,G,4.316927927927928,7.336525729430068,1.6994783910954727,0.5435675675675675,1.899891488706144,3.4952259885703727,0.2564054054054054,2.4381337767079017,9.50890162729971,0.1858288288288288,1.1655674477287594,6.272263862795962,0.0337297297297297,0.5563214435698148,16.493504336605103
WAS,C,4.094619047619048,7.030711367355779,1.717061168717031,0.0990952380952381,2.573941056504262,25.974417196823406,-0.2981428571428571,1.33529398531218,-4.478705269374825,0.180047619047619,0.7940297749119438,4.410109831565941,0.2331428571428571,1.2039027126377773,5.163798399794389
WAS,F,1.3197894736842108,6.592463572571233,4.995087249914396,-0.1041578947368421,2.471915111239566,-23.732383584412208,0.5207763157894737,2.0781873148864247,3.9905565055046432,-0.092078947368421,0.882688249836199,-9.586211344319972,-0.0518684210526315,0.7484959716184757,-14.430668148910259
WAS,G,0.7354199999999999,6.253790817064479,8.50369967782285,-0.1702,1.9228366441276288,-11.297512597694647,0.00384,2.194237825396326,571.4161003636266,-0.0284299999999999,0.7766506325884245,-27.317996221893324,-0.00723,0.4849118446686985,-67.0694114341215
